DATA_INICIO,DATA_FIM,CATEGORIA,LOCAL_INICIO,LOCAL_FIM,DISTANCIA,PROPOSITO,DT_REFE
2016-08-30 17:27:00,08-30-2016 18:09,Negocio,Unknown Location,Unknown Location,13,Indefinido,2016-08-30
2016-09-01 11:51:00,09-01-2016 12:24,Negocio,Unknown Location,Islamabad,13,Indefinido,2016-09-01
2016-09-01 17:21:00,09-01-2016 17:36,Negocio,Islamabad,Unknown Location,106,Indefinido,2016-09-01
2016-09-01 18:49:00,09-01-2016 19:08,Negocio,Unknown Location,Unknown Location,22,Indefinido,2016-09-01
2016-09-02 11:37:00,09-02-2016 12:24,Negocio,Unknown Location,Islamabad,92,Indefinido,2016-09-02
2016-09-02 18:56:00,09-02-2016 19:37,Negocio,Unknown Location,Unknown Location,129,Indefinido,2016-09-02
2016-09-05 10:25:00,09-05-2016 10:44,Negocio,Unknown Location,R?walpindi,172,Indefinido,2016-09-05
2016-09-06 17:49:00,09-06-2016 17:49,Negocio,Unknown Location,Unknown Location,691,Indefinido,2016-09-06
2016-09-10 10:28:00,09-10-2016 10:45,Negocio,Unknown Location,Unknown Location,28,Indefinido,2016-09-10
2016-09-11 09:51:00,09-11-2016 09:55,Negocio,Unknown Location,Unknown Location,86,Indefinido,2016-09-11
2016-09-11 21:40:00,09-11-2016 21:42,Negocio,Unknown Location,Unknown Location,98,Indefinido,2016-09-11
2016-09-12 08:07:00,09-12-2016 08:12,Negocio,Unknown Location,Unknown Location,36,Indefinido,2016-09-12
2016-09-12 11:15:00,09-12-2016 11:24,Negocio,Unknown Location,Unknown Location,17,Indefinido,2016-09-12
2016-09-12 13:04:00,09-12-2016 13:44,Negocio,Unknown Location,Unknown Location,115,Indefinido,2016-09-12
2016-09-13 16:56:00,09-13-2016 17:02,Negocio,Unknown Location,Unknown Location,7,Indefinido,2016-09-13
2016-09-14 11:55:00,09-14-2016 11:59,Negocio,Unknown Location,Unknown Location,7,Indefinido,2016-09-14
2016-09-15 20:33:00,09-15-2016 20:38,Negocio,Unknown Location,Unknown Location,9,Indefinido,2016-09-15
2016-09-16 07:08:00,09-16-2016 7:08,Negocio,Unknown Location,Unknown Location,16,Indefinido,2016-09-16
2016-09-18 18:07:00,09-18-2016 18:11,Negocio,Unknown Location,Unknown Location,94,Indefinido,2016-09-18
2016-09-19 06:18:00,09-19-2016 6:49,Negocio,R?walpindi,Unknown Location,182,Indefinido,2016-09-19
2016-09-19 14:40:00,09-19-2016 14:56,Negocio,Unknown Location,Islamabad,105,Indefinido,2016-09-19
2016-09-19 16:23:00,09-19-2016 16:31,Negocio,Islamabad,Unknown Location,57,Indefinido,2016-09-19
2016-09-19 17:36:00,09-19-2016 18:20,Negocio,Unknown Location,Unknown Location,18,Indefinido,2016-09-19
2016-09-19 19:10:00,09-19-2016 19:49,Negocio,Unknown Location,Islamabad,183,Indefinido,2016-09-19
2016-09-20 11:29:00,09-20-2016 11:48,Negocio,Islamabad,Unknown Location,165,Indefinido,2016-09-20
2016-09-20 20:47:00,09-20-2016 22:47,Negocio,Unknown Location,R?walpindi,96,Indefinido,2016-09-20
2016-09-23 13:15:00,09-23-2016 13:40,Negocio,Karchi,Karchi,29,Indefinido,2016-09-23
2016-09-24 14:34:00,09-24-2016 15:15,Negocio,Karchi,Unknown Location,82,Indefinido,2016-09-24
2016-09-24 20:29:00,09-24-2016 20:33,Negocio,Unknown Location,Unknown Location,24,Indefinido,2016-09-24
2016-09-27 08:33:00,09-27-2016 8:35,Negocio,Unknown Location,Unknown Location,58,Indefinido,2016-09-27
2016-09-27 13:21:00,09-27-2016 14:43,Negocio,Lahore,Lahore,98,Indefinido,2016-09-27
2016-09-27 19:14:00,09-27-2016 20:34,Negocio,Lahore,Unknown Location,73,Indefinido,2016-09-27
2016-09-27 21:01:00,09-28-2016 2:37,Negocio,Unknown Location,Unknown Location,1956,Indefinido,2016-09-27
2016-09-28 17:21:00,09-28-2016 19:36,Negocio,Islamabad,Unknown Location,205,Indefinido,2016-09-28
2016-09-29 16:13:00,09-29-2016 18:47,Negocio,Unknown Location,Islamabad,126,Indefinido,2016-09-29
2016-09-30 17:39:00,09-30-2016 20:20,Negocio,Islamabad,Islamabad,377,Indefinido,2016-09-30
2016-09-30 20:59:00,09-30-2016 22:34,Negocio,Islamabad,Unknown Location,167,Indefinido,2016-09-30
2016-10-03 17:09:00,10-03-2016 17:12,Negocio,Unknown Location,Islamabad,105,Indefinido,2016-10-03
2016-10-03 18:17:00,10-03-2016 18:34,Negocio,Islamabad,Islamabad,28,Indefinido,2016-10-03
2016-10-03 18:51:00,10-03-2016 19:01,Negocio,Islamabad,Islamabad,16,Indefinido,2016-10-03
2016-10-03 22:04:00,10-03-2016 22:33,Negocio,Islamabad,Unknown Location,127,Indefinido,2016-10-03
2016-10-04 09:50:00,10-04-2016 10:52,Negocio,Unknown Location,Unknown Location,286,Indefinido,2016-10-04
2016-10-04 12:17:00,10-04-2016 12:18,Negocio,Unknown Location,Unknown Location,151,Indefinido,2016-10-04
2016-10-06 08:49:00,10-06-2016 11:36,Negocio,Unknown Location,R?walpindi,179,Indefinido,2016-10-06
2016-10-06 17:23:00,10-06-2016 17:40,Negocio,R?walpindi,Unknown Location,1126,Indefinido,2016-10-06
2016-10-06 18:37:00,10-06-2016 18:39,Negocio,Unknown Location,Unknown Location,184,Indefinido,2016-10-06
2016-10-06 19:46:00,10-06-2016 20:26,Negocio,Unknown Location,Unknown Location,138,Indefinido,2016-10-06
2016-10-07 10:56:00,10-07-2016 10:59,Negocio,Unknown Location,Lahore,332,Indefinido,2016-10-07
2016-10-07 11:27:00,10-07-2016 11:50,Negocio,Lahore,Lahore,26,Indefinido,2016-10-07
2016-10-07 13:52:00,10-07-2016 14:08,Negocio,Lahore,Unknown Location,58,Indefinido,2016-10-07
2016-10-07 14:29:00,10-07-2016 15:11,Negocio,Unknown Location,Lahore,83,Indefinido,2016-10-07
2016-10-07 15:47:00,10-07-2016 16:02,Negocio,Lahore,Lahore,24,Indefinido,2016-10-07
2016-10-07 18:08:00,10-07-2016 18:27,Negocio,Lahore,Lahore,31,Indefinido,2016-10-07
2016-10-07 18:33:00,10-07-2016 19:01,Negocio,Lahore,Lahore,61,Indefinido,2016-10-07
2016-10-08 15:03:00,10-08-2016 15:03,Negocio,Karchi,Karchi,36,Indefinido,2016-10-08
2016-10-08 18:15:00,10-08-2016 18:18,Negocio,Karchi,Unknown Location,8,Indefinido,2016-10-08
2016-10-09 14:04:00,10-09-2016 14:23,Negocio,Unknown Location,Unknown Location,77,Parada Temporária,2016-10-09
2016-10-10 17:22:00,10-10-2016 17:28,Negocio,Islamabad,Islamabad,17,Indefinido,2016-10-10
2016-10-10 17:33:00,10-10-2016 18:13,Negocio,Islamabad,Unknown Location,95,Indefinido,2016-10-10
2016-10-11 01:27:00,10-11-2016 02:08,Negocio,Unknown Location,R?walpindi,171,Reunião,2016-10-11
2016-10-12 19:18:00,10-12-2016 19:21,Negocio,R?walpindi,Unknown Location,184,Indefinido,2016-10-12
2016-10-13 11:20:00,10-13-2016 11:58,Negocio,Unknown Location,Islamabad,98,Indefinido,2016-10-13
2016-10-13 12:08:00,10-13-2016 12:14,Negocio,Islamabad,Islamabad,1,Indefinido,2016-10-13
2016-10-13 13:02:00,10-13-2016 13:02,Negocio,Islamabad,Islamabad,7,Indefinido,2016-10-13
2016-10-13 13:37:00,10-13-2016 13:46,Negocio,Islamabad,Islamabad,23,Indefinido,2016-10-13
2016-10-13 16:08:00,10-13-2016 16:53,Negocio,Islamabad,Unknown Location,109,Indefinido,2016-10-13
2016-10-14 08:50:00,10-14-2016 9:44,Negocio,Unknown Location,R?walpindi,127,Indefinido,2016-10-14
2016-10-14 10:16:00,10-14-2016 10:52,Negocio,R?walpindi,Unknown Location,124,Indefinido,2016-10-14
2016-10-14 15:56:00,10-14-2016 16:20,Negocio,Unknown Location,Unknown Location,38,Indefinido,2016-10-14
2016-10-14 23:54:00,10-15-2016 2:06,Negocio,Unknown Location,R?walpindi,17,Reunião,2016-10-14
2016-10-15 22:28:00,10-15-2016 22:48,Negocio,Morrisville,Morrisville,62,Indefinido,2016-10-15
2016-10-16 00:01:00,10-16-2016 0:14,Negocio,Morrisville,Cary,31,Indefinido,2016-10-16
2016-10-16 12:52:00,10-16-2016 13:11,Negocio,Cary,Durham,105,Reunião,2016-10-16
2016-10-16 14:40:00,10-16-2016 15:01,Negocio,Durham,Morrisville,81,Indefinido,2016-10-16
2016-10-16 15:10:00,10-16-2016 15:19,Negocio,Morrisville,Cary,31,Indefinido,2016-10-16
2016-10-16 19:27:00,10-16-2016 19:33,Negocio,Whitebridge,Parkway,21,Reunião,2016-10-16
2016-10-16 20:30:00,10-16-2016 20:39,Negocio,Cary,Morrisville,43,Indefinido,2016-10-16
2016-10-16 21:34:00,10-16-2016 21:41,Negocio,Morrisville,Cary,25,Alimentação,2016-10-16
2016-10-17 15:19:00,10-17-2016 15:57,Negocio,Cary,Raleigh,206,Indefinido,2016-10-17
2016-10-17 16:29:00,10-17-2016 17:11,Negocio,Raleigh,Cary,176,Indefinido,2016-10-17
2016-10-17 18:02:00,10-17-2016 18:16,Negocio,Cary,Apex,56,Indefinido,2016-10-17
2016-10-17 18:31:00,10-17-2016 18:45,Negocio,Apex,Apex,33,Indefinido,2016-10-17
2016-10-17 19:08:00,10-17-2016 19:25,Negocio,Apex,Cary,53,Indefinido,2016-10-17
2016-10-18 08:12:00,10-18-2016 8:22,Negocio,Whitebridge,Edgehill Farms,33,Indefinido,2016-10-18
2016-10-18 08:53:00,10-18-2016 9:02,Negocio,Edgehill Farms,Whitebridge,33,Indefinido,2016-10-18
2016-10-18 10:41:00,10-18-2016 11:09,Negocio,Cary,Morrisville,79,Parada Temporária,2016-10-18
2016-10-18 18:12:00,10-18-2016 18:33,Negocio,Oakland,Emeryville,13,Indefinido,2016-10-18
2016-10-18 19:03:00,10-18-2016 19:13,Negocio,Emeryville,Berkeley,3,Indefinido,2016-10-18
2016-10-18 20:31:00,10-18-2016 20:37,Negocio,Berkeley,Emeryville,3,Indefinido,2016-10-18
2016-10-19 09:33:00,10-19-2016 9:47,Negocio,Emeryville,Oakland,38,Indefinido,2016-10-19
2016-10-19 09:54:00,10-19-2016 10:21,Negocio,Oakland,San Francisco,95,Indefinido,2016-10-19
2016-10-19 13:45:00,10-19-2016 13:56,Negocio,SOMISSPO,French Quarter,17,Indefinido,2016-10-19
2016-10-19 14:02:00,10-19-2016 14:31,Negocio,San Francisco,Berkeley,108,Indefinido,2016-10-19
2016-10-19 15:44:00,10-19-2016 16:02,Negocio,West Berkeley,North Berkeley Hills,41,Indefinido,2016-10-19
2016-10-19 16:06:00,10-19-2016 16:19,Negocio,North Berkeley Hills,Southside,22,Indefinido,2016-10-19
2016-10-19 16:33:00,10-19-2016 17:01,Negocio,Berkeley,Emeryville,46,Indefinido,2016-10-19
2016-10-20 11:26:00,10-20-2016 11:34,Negocio,Emeryville,Berkeley,31,Indefinido,2016-10-20
2016-10-20 12:19:00,10-20-2016 13:17,Negocio,Berkeley,San Jose,477,Indefinido,2016-10-20
2016-10-20 20:44:00,10-20-2016 21:37,Negocio,San Jose,Emeryville,446,Indefinido,2016-10-20
2016-10-21 10:06:00,10-21-2016 10:21,Negocio,Emeryville,Oakland,132,Indefinido,2016-10-21
2016-10-22 00:54:00,10-22-2016 1:09,Negocio,Morrisville,Cary,87,Indefinido,2016-10-22
2016-10-22 13:26:00,10-22-2016 14:03,Negocio,Cary,Raleigh,172,Indefinido,2016-10-22
2016-10-22 17:08:00,10-22-2016 17:55,Negocio,Raleigh,Cary,14,Indefinido,2016-10-22
2016-10-23 09:24:00,10-23-2016 10:05,Negocio,Cary,Raleigh,281,Indefinido,2016-10-23
2016-10-23 12:17:00,10-23-2016 12:59,Negocio,Raleigh,Cary,282,Indefinido,2016-10-23
2016-10-23 19:04:00,10-23-2016 19:14,Negocio,Cary,Morrisville,31,Alimentação,2016-10-23
2016-10-23 21:10:00,10-23-2016 21:25,Negocio,Morrisville,Cary,31,Visita Ao Cliente,2016-10-23
2016-10-24 14:57:00,10-24-2016 15:26,Negocio,Cary,Durham,164,Indefinido,2016-10-24
2016-10-24 15:33:00,10-24-2016 16:13,Negocio,Durham,Morrisville,154,Indefinido,2016-10-24
2016-10-24 16:34:00,10-24-2016 16:41,Negocio,Morrisville,Cary,22,Indefinido,2016-10-24
2016-10-25 13:27:00,10-25-2016 14:08,Negocio,Cary,Apex,112,Indefinido,2016-10-25
2016-10-25 15:04:00,10-25-2016 15:11,Negocio,Apex,Eagle Rock,22,Indefinido,2016-10-25
2016-10-25 15:16:00,10-25-2016 15:33,Negocio,Eagle Rock,Cary,36,Indefinido,2016-10-25
2016-10-25 20:00:00,10-25-2016 20:11,Negocio,Whitebridge,Savon Height,36,Alimentação,2016-10-25
2016-10-25 20:54:00,10-25-2016 21:03,Negocio,Savon Height,Parkway,49,Indefinido,2016-10-25
2016-10-25 22:24:00,10-25-2016 22:45,Negocio,Parkway,Whitebridge,87,Entregas,2016-10-25
2016-10-26 19:25:00,10-26-2016 19:31,Negocio,Whitebridge,Parkway,21,Reunião,2016-10-26
2016-10-26 20:53:00,10-26-2016 21:03,Negocio,Parkway,Whitebridge,21,Indefinido,2016-10-26
2016-10-27 18:51:00,10-27-2016 19:16,Negocio,Cary,Morrisville,84,Reunião,2016-10-27
2016-10-27 19:20:00,10-27-2016 19:35,Negocio,Morrisville,Morrisville,59,Indefinido,2016-10-27
2016-10-27 19:52:00,10-27-2016 20:21,Negocio,Huntington Woods,Huntington Woods,121,Indefinido,2016-10-27
2016-10-27 20:47:00,10-27-2016 20:54,Negocio,Huntington Woods,Weston,39,Indefinido,2016-10-27
2016-10-27 21:26:00,10-27-2016 21:48,Negocio,Morrisville,Cary,62,Indefinido,2016-10-27
2016-10-28 11:34:00,10-28-2016 11:52,Negocio,Cary,Durham,104,Reunião,2016-10-28
2016-10-28 13:06:00,10-28-2016 13:36,Negocio,Durham,Cary,99,Reunião,2016-10-28
2016-10-28 15:53:00,10-28-2016 17:59,Negocio,Cary,Winston Salem,107,Reunião,2016-10-28
2016-10-28 18:13:00,10-28-2016 20:07,Negocio,Winston Salem,Asheville,1336,Reunião,2016-10-28
2016-10-28 20:13:00,10-28-2016 22:00,Negocio,Asheville,Topton,918,Reunião,2016-10-28
2016-10-29 15:22:00,10-29-2016 17:05,Negocio,Topton,Hayesville,407,Reunião,2016-10-29
2016-10-29 17:13:00,10-29-2016 19:19,Negocio,Hayesville,Topton,757,Indefinido,2016-10-29
2016-10-30 07:49:00,10-30-2016 8:30,Negocio,Topton,Bryson City,298,Indefinido,2016-10-30
2016-10-30 09:07:00,10-30-2016 10:09,Negocio,Bryson City,Bryson City,163,Indefinido,2016-10-30
2016-10-30 10:11:00,10-30-2016 10:38,Negocio,Bryson City,Bryson City,65,Indefinido,2016-10-30
2016-10-30 10:51:00,10-30-2016 11:21,Negocio,Bryson City,Bryson City,63,Indefinido,2016-10-30
2016-10-30 12:24:00,10-30-2016 12:35,Negocio,Bryson City,Almond,66,Indefinido,2016-10-30
2016-10-30 12:58:00,10-30-2016 13:18,Negocio,Almond,Bryson City,152,Indefinido,2016-10-30
2016-10-30 13:24:00,10-30-2016 14:37,Negocio,Bryson City,Asheville,684,Indefinido,2016-10-30
2016-10-30 15:22:00,10-30-2016 18:23,Negocio,Asheville,Mebane,1959,Indefinido,2016-10-30
2016-10-30 18:26:00,10-30-2016 19:39,Negocio,Mebane,Cary,452,Indefinido,2016-10-30
2016-10-31 18:11:00,10-31-2016 18:20,Negocio,Cary,Morrisville,32,Indefinido,2016-10-31
2016-10-31 18:47:00,10-31-2016 19:16,Negocio,Morrisville,Raleigh,103,Indefinido,2016-10-31
2016-10-31 20:18:00,10-31-2016 20:44,Negocio,Raleigh,Cary,131,Indefinido,2016-10-31
2016-10-31 21:45:00,10-31-2016 22:10,Negocio,Savon Height,Whitebridge,96,Entregas,2016-10-31
2016-11-01 11:50:00,11-01-2016 12:27,Negocio,Cary,Durham,165,Indefinido,2016-11-01
2016-11-01 16:29:00,11-01-2016 17:02,Negocio,Durham,Cary,128,Indefinido,2016-11-01
2016-11-01 17:35:00,11-01-2016 17:42,Negocio,Whitebridge,Whitebridge,12,Indefinido,2016-11-01
2016-11-01 19:14:00,11-01-2016 19:20,Negocio,Whitebridge,Whitebridge,1,Indefinido,2016-11-01
2016-11-01 19:59:00,11-01-2016 20:12,Negocio,Whitebridge,Whitebridge,41,Indefinido,2016-11-01
2016-11-01 20:41:00,11-01-2016 20:55,Negocio,Whitebridge,Whitebridge,42,Alimentação,2016-11-01
2016-11-02 15:10:00,11-02-2016 15:18,Negocio,Whitebridge,Westpark Place,14,Indefinido,2016-11-02
2016-11-02 15:45:00,11-02-2016 15:52,Negocio,Westpark Place,Whitebridge,18,Indefinido,2016-11-02
2016-11-02 16:46:00,11-02-2016 17:11,Negocio,Cary,Morrisville,85,Reunião,2016-11-02
2016-11-02 17:34:00,11-02-2016 17:49,Negocio,Morrisville,Morrisville,5,Indefinido,2016-11-02
2016-11-02 17:53:00,11-02-2016 18:00,Negocio,Morrisville,Cary,38,Indefinido,2016-11-02
2016-11-03 11:28:00,11-03-2016 11:34,Negocio,Whitebridge,Hazelwood,25,Indefinido,2016-11-03
2016-11-03 12:43:00,11-03-2016 12:49,Negocio,Hazelwood,Whitebridge,24,Indefinido,2016-11-03
2016-11-03 13:42:00,11-03-2016 13:47,Negocio,Whitebridge,Westpark Place,14,Indefinido,2016-11-03
2016-11-03 14:13:00,11-03-2016 14:26,Negocio,Westpark Place,Whitebridge,18,Indefinido,2016-11-03
2016-11-03 18:51:00,11-03-2016 19:08,Negocio,Cary,Morrisville,31,Alimentação,2016-11-03
2016-11-03 22:46:00,11-03-2016 22:58,Negocio,Morrisville,Cary,31,Visita Ao Cliente,2016-11-03
2016-11-04 10:02:00,11-04-2016 10:18,Negocio,Cary,Morrisville,79,Parada Temporária,2016-11-04
2016-11-04 18:14:00,11-04-2016 18:21,Negocio,San Jose,Santa Clara,38,Indefinido,2016-11-04
2016-11-04 21:04:00,11-04-2016 21:20,Negocio,Agnew,Cory,43,Indefinido,2016-11-04
2016-11-04 22:12:00,11-04-2016 22:25,Negocio,Cory,Agnew,39,Indefinido,2016-11-04
2016-11-05 08:34:00,11-05-2016 08:43,Negocio,Agnew,Renaissance,22,Indefinido,2016-11-05
2016-11-05 17:29:00,11-05-2016 17:40,Negocio,Renaissance,Agnew,28,Indefinido,2016-11-05
2016-11-05 19:20:00,11-05-2016 19:28,Negocio,Agnew,Agnew,22,Indefinido,2016-11-05
2016-11-06 10:50:00,11-06-2016 11:04,Negocio,Agnew,Renaissance,24,Indefinido,2016-11-06
2016-11-06 16:05:00,11-06-2016 16:22,Negocio,Renaissance,Agnew,28,Reunião,2016-11-06
2016-11-06 16:27:00,11-06-2016 17:28,Negocio,Santa Clara,Berkeley,439,Visita Ao Cliente,2016-11-06
2016-11-06 19:04:00,11-06-2016 19:12,Negocio,Downtown,West Berkeley,18,Indefinido,2016-11-06
2016-11-06 20:06:00,11-06-2016 20:21,Negocio,West Berkeley,Central,33,Indefinido,2016-11-06
2016-11-07 12:28:00,11-07-2016 12:57,Negocio,Berkeley,San Francisco,118,Entre Escritórios,2016-11-07
2016-11-07 19:17:00,11-07-2016 19:57,Negocio,San Francisco,Berkeley,132,Entre Escritórios,2016-11-07
2016-11-08 10:29:00,11-08-2016 10:57,Negocio,Berkeley,San Francisco,122,Entre Escritórios,2016-11-08
2016-11-08 12:16:00,11-08-2016 12:49,Negocio,San Francisco,Berkeley,113,Reunião,2016-11-08
2016-11-08 13:41:00,11-08-2016 14:01,Negocio,Berkeley,Emeryville,36,Indefinido,2016-11-08
2016-11-08 16:21:00,11-08-2016 16:34,Negocio,Emeryville,Berkeley,3,Indefinido,2016-11-08
2016-11-09 13:08:00,11-09-2016 13:41,Negocio,Berkeley,San Francisco,114,Indefinido,2016-11-09
2016-11-09 15:58:00,11-09-2016 16:04,Negocio,NOMA,Downtown,9,Indefinido,2016-11-09
2016-11-09 17:31:00,11-09-2016 18:03,Negocio,Downtown,Sunnyside,62,Indefinido,2016-11-09
2016-11-09 18:09:00,11-09-2016 18:14,Negocio,Sunnyside,Ingleside,7,Indefinido,2016-11-09
2016-11-09 18:21:00,11-09-2016 18:35,Negocio,Ingleside,Potrero Flats,55,Reunião,2016-11-09
2016-11-09 18:40:00,11-09-2016 19:17,Negocio,San Francisco,Oakland,127,Visita Ao Cliente,2016-11-09
2016-11-09 20:52:00,11-09-2016 21:02,Negocio,Oakland,Berkeley,26,Indefinido,2016-11-09
2016-11-09 21:56:00,11-09-2016 22:02,Negocio,Central,Central,11,Indefinido,2016-11-09
2016-11-10 09:46:00,11-10-2016 10:15,Negocio,Berkeley,San Francisco,126,Parada Temporária,2016-11-10
2016-11-10 10:20:00,11-10-2016 10:31,Negocio,Tenderloin,SOMISSPO,12,Indefinido,2016-11-10
2016-11-10 14:57:00,11-10-2016 15:07,Negocio,SOMISSPO,Tenderloin,11,Indefinido,2016-11-10
2016-11-10 15:17:00,11-10-2016 15:22,Negocio,San Francisco,Oakland,99,Parada Temporária,2016-11-10
2016-11-10 15:30:00,11-10-2016 15:53,Negocio,Oakland,Berkeley,6,Reunião,2016-11-10
2016-11-10 19:18:00,11-10-2016 19:21,Negocio,West Berkeley,Central,8,Indefinido,2016-11-10
2016-11-11 09:35:00,11-11-2016 10:23,Negocio,Berkeley,Menlo Park,459,Visita Ao Cliente,2016-11-11
2016-11-11 12:58:00,11-11-2016 13:13,Negocio,Menlo Park,Palo Alto,4,Indefinido,2016-11-11
2016-11-11 14:20:00,11-11-2016 14:32,Negocio,Palo Alto,Menlo Park,25,Indefinido,2016-11-11
2016-11-11 14:39:00,11-11-2016 15:46,Negocio,Menlo Park,Berkeley,366,Visita Ao Cliente,2016-11-11
2016-11-11 18:30:00,11-11-2016 18:43,Negocio,Central,College Avenue,29,Indefinido,2016-11-11
2016-11-11 21:08:00,11-11-2016 21:18,Negocio,College Avenue,Central,26,Indefinido,2016-11-11
2016-11-12 10:32:00,11-12-2016 10:52,Negocio,Central,South,23,Indefinido,2016-11-12
2016-11-12 10:55:00,11-12-2016 11:25,Negocio,South,Downtown,64,Indefinido,2016-11-12
2016-11-12 13:07:00,11-12-2016 13:15,Negocio,Downtown,Central,14,Indefinido,2016-11-12
2016-11-12 13:46:00,11-12-2016 13:50,Negocio,Central,West Berkeley,6,Indefinido,2016-11-12
2016-11-12 14:22:00,11-12-2016 14:53,Negocio,West Berkeley,South,59,Reunião,2016-11-12
2016-11-12 15:14:00,11-12-2016 15:21,Negocio,South,Southwest Berkeley,8,Indefinido,2016-11-12
2016-11-12 15:25:00,11-12-2016 15:36,Negocio,Berkeley,Emeryville,13,Indefinido,2016-11-12
2016-11-12 15:40:00,11-12-2016 15:59,Negocio,Emeryville,Berkeley,37,Entregas,2016-11-12
2016-11-13 08:54:00,11-13-2016 9:02,Negocio,Central,Central,23,Indefinido,2016-11-13
2016-11-13 09:27:00,11-13-2016 9:53,Negocio,Central,Central,26,Indefinido,2016-11-13
2016-11-13 10:31:00,11-13-2016 10:37,Negocio,Central,Southside,19,Indefinido,2016-11-13
2016-11-13 11:04:00,11-13-2016 11:16,Negocio,Southside,West Berkeley,21,Indefinido,2016-11-13
2016-11-13 12:22:00,11-13-2016 12:51,Negocio,West Berkeley,Southside,4,Reunião,2016-11-13
2016-11-13 13:05:00,11-13-2016 13:11,Negocio,Southside,South Berkeley,9,Indefinido,2016-11-13
2016-11-13 13:14:00,11-13-2016 13:18,Negocio,South Berkeley,Southside,9,Indefinido,2016-11-13
2016-11-13 14:35:00,11-13-2016 14:46,Negocio,Southside,Central,24,Indefinido,2016-11-13
2016-11-13 15:14:00,11-13-2016 15:24,Negocio,Central,Southside,19,Indefinido,2016-11-13
2016-11-13 15:47:00,11-13-2016 15:59,Negocio,Southside,Central,19,Indefinido,2016-11-13
2016-11-13 11:24:00,11-13-2016 12:13,Negocio,Berkeley,Mountain View,446,Visita Ao Cliente,2016-11-13
2016-11-13 13:40:00,11-13-2016 14:33,Negocio,Mountain View,Berkeley,436,Visita Ao Cliente,2016-11-13
2016-11-13 15:27:00,11-13-2016 15:36,Negocio,Berkeley,Emeryville,25,Indefinido,2016-11-13
2016-11-13 20:19:00,11-13-2016 20:30,Negocio,Emeryville,Berkeley,37,Entregas,2016-11-13
2016-11-15 13:59:00,11-15-2016 14:06,Negocio,Berkeley,Oakland,51,Indefinido,2016-11-15
2016-11-15 14:09:00,11-15-2016 14:26,Negocio,Oakland,San Francisco,97,Parada Temporária,2016-11-15
2016-11-15 20:44:00,11-15-2016 21:00,Negocio,San Francisco,Berkeley,118,Parada Temporária,2016-11-15
2016-11-16 20:21:00,11-16-2016 20:27,Negocio,Berkeley,El Cerrito,23,Parada Temporária,2016-11-16
2016-11-16 22:52:00,11-16-2016 23:02,Negocio,El Cerrito,Berkeley,31,Alimentação,2016-11-16
2016-11-17 10:13:00,11-17-2016 10:44,Negocio,Berkeley,Oakland,163,Visita Ao Cliente,2016-11-17
2016-11-18 20:09:00,11-18-2016 20:19,Negocio,Cary,Morrisville,31,Alimentação,2016-11-18
2016-11-18 21:23:00,11-18-2016 21:34,Negocio,Morrisville,Cary,52,Alimentação,2016-11-18
2016-11-18 21:56:00,11-18-2016 22:21,Negocio,Krendle Woods,Whitebridge,61,Reunião,2016-11-18
2016-11-19 13:51:00,11-19-2016 14:10,Negocio,Cary,Durham,103,Reunião,2016-11-19
2016-11-19 14:30:00,11-19-2016 14:51,Negocio,Durham,Cary,105,Reunião,2016-11-19
2016-11-19 16:01:00,11-19-2016 16:06,Negocio,Cary,Cary,15,Indefinido,2016-11-19
2016-11-19 16:27:00,11-19-2016 16:41,Negocio,Cary,Cary,18,Indefinido,2016-11-19
2016-11-19 17:41:00,11-19-2016 17:54,Negocio,Cary,Apex,54,Entregas,2016-11-19
2016-11-19 21:14:00,11-19-2016 21:35,Negocio,Apex,Cary,54,Visita Ao Cliente,2016-11-19
2016-11-20 10:27:00,11-20-2016 11:32,Negocio,Cary,Cary,392,Entre Escritórios,2016-11-20
2016-11-20 11:58:00,11-20-2016 12:28,Negocio,Cary,Cary,64,Visita Ao Cliente,2016-11-20
2016-11-20 14:58:00,11-20-2016 15:07,Negocio,Cary,Cary,27,Reunião,2016-11-20
2016-11-20 17:45:00,11-20-2016 18:37,Negocio,Cary,Cary,185,Entregas,2016-11-20
2016-11-21 13:37:00,11-21-2016 13:49,Negocio,Cary,Cary,25,Alimentação,2016-11-21
2016-11-21 14:34:00,11-21-2016 14:44,Negocio,Cary,Cary,21,Alimentação,2016-11-21
2016-11-21 17:50:00,11-21-2016 18:04,Negocio,Cary,Unknown Location,67,Entregas,2016-11-21
2016-11-21 18:18:00,11-21-2016 18:27,Negocio,Unknown Location,Morrisville,35,Alimentação,2016-11-21
2016-11-21 18:43:00,11-21-2016 18:51,Negocio,Morrisville,Cary,34,Entregas,2016-11-21
2016-11-22 15:12:00,11-22-2016 15:27,Negocio,Cary,Cary,55,Reunião,2016-11-22
2016-11-22 15:31:00,11-22-2016 15:44,Negocio,Cary,Cary,41,Reunião,2016-11-22
2016-11-22 15:51:00,11-22-2016 16:43,Negocio,Cary,Cary,127,Visita Ao Cliente,2016-11-22
2016-11-22 18:18:00,11-22-2016 18:28,Negocio,Cary,Morrisville,3,Alimentação,2016-11-22
2016-11-22 21:02:00,11-22-2016 21:14,Negocio,Morrisville,Cary,35,Visita Ao Cliente,2016-11-22
2016-11-23 15:34:00,11-23-2016 15:50,Negocio,Cary,Cary,59,Alimentação,2016-11-23
